,ORDER_ID,COMPANY_ID,SERVICE_LINE,DRIVER_TYPE,WEIGHT_LBS,VOLUME_IN3,EXPENSE,PICKUP_ZIP,DELIVERY_ZIP
7527,107528,155,1,commander,1.0,216.0,966.77,93501,88005
7528,107529,107,1,commander,15.0,2400.0,249.91,94583,93636
7529,107530,179,1,commander,0.1,1.0,23.21,75231,75246
7530,107531,1156,2,agent,297.0,46656.0,130.74,06516,06830
7531,107532,917,1,commander,20.0,7500.0,49.58,22205,21401
7532,107533,1326,1,agent,1.0,1.0,91.25,14051,14214
7533,107534,987,1,commander,1.0,1.0,38.52,10707,10065
7534,107535,316,1,commander,1.0,441.0,29.71,30297,30320
7535,107536,573,1,agent,1.0,1.0,0.0,92392,92376
7536,107537,987,1,commander,1.0,1.0,71.13,10707,11520
7537,107538,157,1,commander,30.0,1.0,115.24,08837,19355
7538,107539,573,1,commander,1.0,1.0,67.11,91768,92675
7539,107540,433,1,agent,1.0,1.0,24.0,98004,98155
7540,107541,573,1,agent,1.0,1.0,0.0,92376,92880
7541,107542,371,1,agent,1.0,1.0,38.76,95901,95965
7542,107543,944,1,commander,15.0,5184.0,45.94,92626,92675
7543,107544,1242,1,commander,8.0,700.0,79.63,92705,91505
7544,107545,667,1,agent,1.0,1.0,24.9,94539,94566
7545,107546,667,1,agent,1.0,1.0,55.1,94402,94121
7546,107547,573,1,commander,1.0,1.0,0.0,92562,92562
7547,107548,987,1,commander,1.0,1.0,59.48,10707,10469
7548,107549,987,1,agent,1.0,1.0,85.5,10707,11354
7549,107550,573,1,agent,1.0,1.0,0.0,92880,92860
7550,107551,573,1,agent,1.0,1.0,0.0,92860,92860
7551,107552,1045,1,agent,1.0,1.0,57.48,07083,07608
7552,107553,1115,1,commander,1.0,1.0,287.1,20164,24012
7553,107554,987,1,agent,1.0,1.0,178.35,10707,06712
7554,107555,957,1,commander,5.0,864.0,161.94,06477,07039
7555,107556,371,1,agent,1.0,1.0,51.71,95965,95973
7556,107557,561,1,commander,1.0,1.0,47.79,32025,32605
7557,107558,573,1,commander,1.0,1.0,0.0,92562,92592
7558,107559,448,1,commander,1.0,5832.0,24.32,92123,92121
7559,107560,1136,1,agent,20.0,2000.0,165.1,22546,21201
7560,107561,1311,1,commander,27.0,7980.0,298.02,98405,99338
7561,107562,573,1,agent,1.0,1.0,0.0,92860,92881
7562,107563,149,2,agent,900.015,83025.0,1435.11,06460,11430
7563,107564,667,1,agent,1.0,1.0,82.9,94920,94402
7564,107565,1326,1,commander,1.0,1.0,19.41,14212,14228
7565,107566,1245,1,agent,1.0,1000.0,22.8,95032,95032
7566,107568,1026,1,agent,1.0,1.0,113.3,47906,47905
7567,107567,157,1,agent,15.0,1.0,106.31,15317,26501
7568,107569,1304,1,agent,10.0,2744.0,551.25,58104,57105
7569,107570,316,1,commander,9.0,3920.0,89.46,91342,90045
7570,107571,907,1,commander,20.0,3456.0,80.21,33315,33478
7571,107572,721,1,agent,1.0,1.0,20.35,83642,83686
7572,107573,1346,1,agent,5.0,3375.0,16.5,98122,98104
7573,107574,573,1,commander,1.0,1.0,0.0,92592,92582
7574,107575,573,1,agent,1.0,1.0,117.04,92881,92503
7575,107576,1127,1,agent,25.0,1000.0,20.25,90638,91791
7576,107577,458,1,commander,40.0,11200.0,35.56,85212,85260
7577,107578,1026,1,agent,1.0,1.0,86.9,47906,47905
7578,107579,667,1,agent,1.0,1.0,51.71,94564,94577
7579,107580,316,1,commander,7.0,1170.0,43.1,30269,30337
7580,107581,1127,1,agent,25.0,1000.0,27.0,90638,92706
7581,107582,800,1,agent,1.0,1.0,144.7,95363,95834
7582,107583,316,1,commander,3.0,1152.0,21.7,75261,75038
7583,107584,947,1,commander,1.0,1000.0,24.79,94520,94553
7584,107585,980,1,commander,1.0,1.0,49.18,11237,11203
7585,107586,1313,1,commander,50.0,6750.0,78.88,92660,91367
7586,107587,909,1,commander,5.0,1440.0,112.19,30096,31201
7587,107588,987,1,agent,1.0,1.0,104.23,10707,10314
7588,107589,957,1,agent,5.0,864.0,976.38,13205,07039
7589,107590,149,1,agent,0.0,0.0,0.0,92010,92010
7590,107591,680,1,commander,1.0,1.0,107.45,92270,92675
7591,107592,1186,1,commander,1.0,512.0,60.84,92029,92103
7592,107593,785,1,commander,15.0,288.0,262.38,32803,33967
7593,107594,573,1,commander,1.0,1.0,0.0,92582,92555
7594,107595,1242,1,commander,7.0,700.0,21.69,92705,92780
7595,107596,1056,1,commander,1.0,1.0,57.08,91730,90020
7596,107597,193,1,commander,1.0,512.0,65.4,90502,90045
7597,107598,662,1,commander,1.0,84.0,29.69,08901,08837
7598,107599,667,1,agent,1.0,1.0,166.6,94577,95834
7599,107600,667,1,agent,1.0,1.0,95.4,94531,95834
7600,107602,371,1,agent,1.0,1.0,162.45,95963,95834
7601,107601,667,1,agent,1.0,1.0,130.15,95973,95834
7602,107603,980,1,commander,1.0,1.0,79.94,11237,11794
7603,107605,945,2,agent,250.0,29160.0,37.25,83634,83705
7604,107604,980,1,commander,6.0,6.0,62.4,11237,10021
7605,107606,448,1,commander,1.0,1.0,157.18,92037,91768
7606,107607,573,1,commander,2.0,2.0,119.3,92404-4811,91007
7607,107608,667,1,agent,1.0,1.0,23.1,94566,94588
7608,107609,1268,1,commander,16.0,14505.48,26.69,80011,80138-8573
7609,107610,320,1,commander,3.0,432.0,112.3,11030,07645
7610,107611,1321,1,agent,15.0,4224.0,936.0,49720,48109
7611,107612,573,1,commander,1.0,1.0,0.0,92555,92506
7612,107613,667,1,agent,1.0,1.0,210.8,94121,95834
7613,107614,1268,2,agent,128.0,22550.0,95.06,80011,80122-2628
7614,107615,980,1,commander,1.0,1.0,45.22,11237,10029
7615,107616,1138,1,agent,30.0,77760.0,167.73,47111,47403-8000
7616,107617,807,1,agent,7.0,1320.0,54.74,31405,31406
7617,107618,573,1,commander,1.0,1.0,205.2,92506,92503
7618,107619,561,1,commander,1.0,1.0,22.04,32218,32207
7619,107620,561,1,commander,1.0,1.0,70.55,32137,32207
7620,107621,662,1,agent,10.0,125.0,15.15,78539,78577
7621,107622,662,1,agent,10.0,125.0,30.25,85741,85741
7622,107623,1126,1,commander,50.0,4913.0,141.4,92010,91355
7623,107624,1026,1,agent,15.0,3000.0,0.0,63110,63103
7624,107625,785,1,commander,25.0,7616.0,128.1,33634,32806
7625,107626,1026,1,agent,1.0,1.0,0.0,63110,63103
7626,107629,1026,1,agent,10.0,2000.0,0.0,63110,63103
7627,107627,1026,1,agent,25.0,5000.0,0.0,63110,63103
7628,107630,1026,1,agent,15.0,3000.0,0.0,63110,63103
7629,107628,1026,1,agent,15.0,3000.0,39.55,63110,63103
7630,107631,652,1,agent,25.0,1000.0,34.65,98122,98105
7631,107632,1136,1,commander,12.0,2000.0,106.87,22546,21287
7632,107633,1136,1,commander,5.0,500.0,205.59,22601,22546
7633,107634,1056,1,commander,1.0,1.0,58.24,91730,90255
7634,107635,1176,1,agent,14.0,3300.0,43.2,74033,74012
7635,107636,1127,1,agent,25.0,1000.0,29.25,90638,92706
7636,107637,172,1,commander,1.0,160.0,31.69,33578,33619
7637,107638,1242,1,commander,20.0,8640.0,49.44,90292,91402
7638,107639,1127,1,agent,25.0,1000.0,19.25,90638,91791
7639,107640,980,1,commander,1.0,1.0,37.0,11237,10032
7640,107641,320,1,agent,3.0,216.0,48.6,70433,70433
7641,107642,179,1,commander,3.0,896.0,17.14,75235,75231
7642,107643,325,1,commander,10.0,1000.0,74.03,38115,38655
7643,107644,657,1,commander,2.0,216.0,226.58,14843,17901
7644,107645,172,1,commander,1.0,8.0,30.88,33578,33601
7645,107646,1126,1,commander,35.0,3392.0,83.01,920110,92661
7646,107647,14,1,agent,11.0,3024.0,362.24,78653,75261
7647,107648,982,1,commander,5.0,192.0,44.62,33134,33021
7648,107649,980,1,commander,1.0,1.0,51.19,11237,10467
7649,107650,320,1,commander,3.0,216.0,41.95,90048,90007
7650,107651,980,1,commander,1.0,144.0,31.84,10017,10029
7651,107652,178,1,agent,1.0,30.0,36.19,33607,33716
7652,107653,680,1,commander,1.0,1.0,35.27,92223,92346
7653,107654,436,1,commander,0.5,0.125,20.5,98101,98104
7654,107655,871,1,agent,1.0,180.0,180.32,48060,48074
7655,107656,172,1,commander,1.0,32.0,61.41,33578,33716
7656,107657,1186,1,commander,1.0,1728.0,42.37,92029,92121
7657,107658,1245,1,agent,1.0,1000.0,68.59,94609,95131
7658,107659,1313,1,commander,2.0,132.0,127.22,91355,92660
7659,107661,947,1,agent,1.0,1000.0,32.39,95821,95827
7660,107660,1312,2,commander,130.0,11232.0,181.31,19403,10016
7661,107662,917,2,commander,120.0,22500.0,356.04,15501,18015
7662,107663,178,1,agent,1.0,30.0,48.99,33607,33606
7663,107664,982,1,commander,5.0,192.0,64.83,33175,33021
7664,107665,435,1,commander,1.0,1.0,60.07,98059,98004
7665,107666,214,1,agent,1.0,1.0,245.54,48503,48108
7666,107667,980,1,commander,1.0,1.0,89.73,11237,10595
7667,107668,680,1,commander,1.0,1.0,101.34,92284,92346
7668,107669,980,1,commander,2.0,50.625,217.92,11040,19123
7669,107670,107,1,commander,6.0,375.0,18.6,94598,94583
7670,107671,785,1,commander,50.0,15232.0,275.69,32207,34109
7671,107672,980,1,commander,1.0,60.0,117.3,10017,11794
7672,107673,149,1,commander,1.102,400.0,101.12,91342,90045
7673,107674,107,1,commander,6.0,375.0,15.3,94598,94583
7674,107675,947,1,agent,1.0,1000.0,26.44,94589,94553
7675,107676,917,1,commander,100.0,14400.0,409.48,20175,07030
7676,107679,917,1,agent,20.0,3750.0,43.88,66215,64120
7677,107677,1309,1,agent,60.0,2700.0,219.41,93722,93311
7678,107678,179,2,commander,10.0,20736.0,628.91,75231,77802
7679,107680,980,1,commander,1.0,60.0,51.91,10017,10032
7680,107681,980,1,commander,1.0,144.0,39.03,10017,10029
7681,107682,917,1,commander,20.0,3750.0,93.91,20175,21401
7682,107683,1056,1,commander,1.0,1.0,110.13,91730,92315
7683,107684,1056,1,commander,1.0,1.0,53.69,91730,90019
7684,107685,1114,1,agent,1.0,1.0,75.0,94558,95204
7685,107686,573,1,commander,1.0,1.0,31.25,91767,91007
7686,107687,573,1,commander,1.0,1.0,49.02,91710-5486,92346
7687,107688,570,1,commander,4.0,1300.0,34.18,98405,98405
7688,107689,178,1,agent,1.0,30.0,72.6,33607,33619
7689,107690,917,1,commander,50.0,7200.0,454.5,20175,11803
7690,107691,179,1,commander,1.5,0.75,39.17,75231,75246
7691,107692,982,1,commander,12.0,384.0,67.87,33138,33486
7692,107693,439,1,commander,33.0,3564.0,349.02,28504,37745
7693,107694,1245,1,agent,1.0,1000.0,62.41,94087,94102
7694,107695,107,1,commander,6.0,375.0,45.22,94598,94118
7695,107696,1127,1,agent,25.0,1000.0,22.75,90638,92706
7696,107697,1176,1,commander,15.0,3300.0,63.66,73505,76354
7697,107698,680,1,commander,1.0,1.0,34.09,92220,92346
7698,107699,1127,1,agent,25.0,1000.0,22.25,90638,91791
7699,107700,172,1,agent,0.5,30.0,219.93,33908,33619
7700,107701,149,1,agent,3.307,1320.0,121.72,46222,60666
7701,107702,917,1,agent,75.0,10800.0,387.03,71603,39157
7702,107703,980,1,commander,2.0,50.625,101.01,11040,7608
7703,107704,587,1,commander,2.0,576.0,10.3,76104,75231
7704,107705,573,1,commander,1.0,1.0,55.46,92562,92503
7705,107706,573,1,commander,1.0,1.0,69.03,92592,92503
7706,107707,573,1,commander,1.0,1.0,68.84,92582,92503
7707,107708,1242,1,commander,2.0,60.0,48.72,90505,90808
7708,107709,573,1,commander,1.0,1.0,63.58,92562,92503
7709,107710,869,1,agent,72.0,10125.0,210.6,97227,97701
7710,107711,573,1,commander,1.0,1.0,32.49,92570,92503
7711,107712,980,1,commander,3.0,389.75,64.41,10310,7608
7712,107713,587,1,commander,1.0,24.0,10.2,76104,75230
7713,107714,587,1,commander,3.0,960.0,61.96,76104,75230
7714,107716,667,1,agent,1.0,1.0,186.34,94531,94577
7715,107715,667,1,agent,1.0,1.0,90.05,94564,94577
7716,107717,179,1,agent,20.0,4032.0,322.39,77802,75231
7717,107718,371,1,agent,1.0,1.0,184.45,95965,95834
7718,107719,435,1,commander,1.0,1.0,30.12,98029,98004
7719,107720,980,1,commander,2.0,50.625,173.98,10310,19123
7720,107721,573,1,agent,1.0,1.0,61.26,92555,92503
7721,107722,917,1,agent,25.0,3600.0,392.56,26505,25801
7722,107723,1163,1,agent,1.0,1.0,0.0,56501,55112
7723,107724,1163,1,agent,1.0,1.0,525.86,56601,55112
7724,107725,980,1,commander,2.0,50.625,139.78,11040,10467
7725,107726,1176,1,commander,60.0,13200.0,63.98,76354,73505
7726,107727,573,1,commander,1.0,1.0,36.21,92881,92503
7727,107728,573,1,commander,1.0,1.0,49.18,92376,92503
7728,107729,1300,1,agent,10.0,560.0,252.45,79423,79012
7729,107730,746,1,agent,1.0,1.0,48.16,15146,15220
7730,107731,573,1,commander,1.0,1.0,41.96,92860,92503
7731,107732,573,1,commander,1.0,1.0,37.22,92860,92503
7732,107733,657,1,agent,5.0,567.0,292.89,86442,92543
7733,107734,980,1,commander,3.0,389.75,19.87,10310,10016
7734,107735,448,1,commander,1.0,5832.0,31.47,92123,92037
7735,107736,980,1,commander,3.0,389.75,13.2,10310,10021
7736,107737,179,2,commander,40.0,20736.0,480.92,75231,77550
7737,107738,1326,1,commander,1.0,1.0,93.6,14070,14214
7738,107739,657,1,commander,25.0,1728.0,240.4,32060,31329
7739,107740,800,1,commander,1.0,1.0,154.29,95363,95834
7740,107741,107,1,agent,2.0,125.0,445.27,93636,94118
7741,107742,430,2,agent,300.0,28672.0,381.5,32827,33614
7742,107743,448,1,commander,1.0,1.0,180.25,92037,91768
7743,107744,179,1,commander,20.0,1680.0,29.85,75235,75231
7744,107745,179,1,commander,10.0,1728.0,30.28,75235,75231
7745,107746,179,1,commander,25.0,3828.0,29.23,75231,75235
7746,107747,448,1,commander,1.0,1.0,174.5,92103,91768
7747,107748,1297,2,agent,40.0,42875.0,459.23,63122,60657
7748,107749,817,1,agent,20.0,1728.0,425.02,46222,43614
7749,107750,917,1,agent,25.0,4896.0,419.74,29425,30064
7750,107751,668,1,commander,0.25,72.0,34.32,78216,78229
7751,107752,1263,1,commander,1.0,96.0,32.82,92025,92029
7752,107753,172,1,agent,1.0,1.0,86.84,33578,33619
7753,107754,1127,1,agent,25.0,1000.0,29.5,90638,92706
7754,107755,668,1,commander,0.25,72.0,33.62,78216,78229
7755,107756,1127,1,agent,25.0,1000.0,31.0,90638,91791
7756,107757,35,1,agent,15.0,1000.0,172.2,33614,32827
7757,107758,173,1,commander,10.0,8000.0,424.77,31201,32224
7758,107759,668,1,commander,0.25,72.0,25.38,78216,78201
7759,107760,107,1,commander,15.0,818.0,17.0,94110,94118
7760,107761,448,1,commander,20.0,3456.0,36.55,92123,92103
7761,107762,371,1,commander,1.0,1.0,50.86,95762,95834
7762,107763,107,1,commander,15.0,818.0,20.16,94110,94583
7763,107764,107,1,commander,15.0,818.0,83.52,94110,94583
7764,107765,30,1,commander,1.0,96.0,118.76,27607,27103
7765,107766,573,1,commander,5.0,125.0,60.3,92369,91007
7766,107767,654,1,commander,20.0,2925.0,32.49,98158,98104
7767,107768,179,1,commander,29.0,5040.0,414.04,77550,75231
7768,107769,35,2,commander,154.0,2000.0,307.35,32827,33166
7769,107770,654,1,commander,20.0,2925.0,41.96,98104,98158
7770,107771,179,1,commander,10.0,2268.0,263.63,75231,77550
7771,107772,179,1,commander,0.5,245.0,35.18,75231,75230
7772,107773,35,1,agent,25.0,15625.0,610.25,32827,33166
7773,107774,1127,1,agent,2.0,216.0,61.19,92706,90638
7774,107775,448,1,agent,10.0,5832.0,49.22,92123,91910
7775,107776,982,1,commander,16.0,960.0,71.35,33138,33033
7776,107777,1025,2,agent,272.0,13824.0,1876.0,28217,07601
7777,107778,1069,2,agent,690.0,621000.0,486.82,77072,75063
7778,107779,980,1,commander,1.0,384.0,81.39,11203,10029
7779,107780,1288,1,commander,10.0,50.0,585.2,92029,94143
7780,107781,451,1,commander,2.0,217.0,20.54,32609,32605
7781,107782,589,1,commander,90.0,9663.0,187.07,77054,78229
7782,107783,1338,1,agent,1.0,1.0,51.9,92064,92029
7783,107784,448,1,agent,10.0,1728.0,47.08,92123,92103
7784,107785,231,1,commander,15.0,1920.0,26.97,33619,33612
7785,107786,1125,1,commander,30.0,9720.0,22.55,38017,38112
7786,107787,808,1,commander,4.0,16.0,51.0,98642,97230
7787,107788,561,1,commander,1.0,1.0,24.32,32073,32207
7788,107789,673,1,agent,23.0,3267.0,70.98,10016,10022
7789,107790,907,1,commander,76.0,9720.0,63.3,33166,33315
7790,107791,348,1,commander,30.0,3168.0,37.46,33024,33326
7791,107792,1346,1,agent,5.0,1000.0,17.55,98122,98104
7792,107793,348,1,agent,30.0,3168.0,126.48,10309,10006
7793,107794,157,1,commander,28.0,1.0,75.52,35124,35404
7794,107795,680,1,commander,1.0,1.0,43.19,92220,92346
7795,107796,673,1,agent,23.0,3267.0,150.7,10016,11725
7796,107797,28,1,commander,2.0,792.0,89.58,92123,92656
7797,107798,14,2,agent,250.0,43493.0,305.9,94128,94538
7798,107799,987,1,commander,1.0,1.0,82.93,10707,10509
7799,107800,1025,1,commander,46.0,11913.0,58.81,60185,60185
7800,107801,1326,1,commander,1.0,1.0,33.05,14141,14228
7801,107802,561,1,commander,1.0,1.0,79.05,32137,32207
7802,107803,157,1,commander,4.0,2.0,93.84,80010,80634
7803,107804,320,1,commander,1.0,1.0,24.23,77494,77071
7804,107805,1268,2,agent,406.0,139200.0,195.83,80011,80111
7805,107806,451,1,commander,1.0,1.0,26.46,34491,34785
7806,107807,573,1,commander,1.0,1.0,37.48,91767-1850,92868
7807,107808,451,1,commander,1.0,1.0,39.66,32177,32605
7808,107809,987,1,commander,1.0,1.0,48.45,10707,11354
7809,107810,987,1,commander,1.0,1.0,52.89,10509,10707
7810,107811,316,1,commander,2.0,576.0,27.4,75261,75261
7811,107812,957,1,commander,5.0,864.0,136.63,11725,07039
7812,107813,1115,1,commander,2.0,1000.0,92.48,29651,30577
7813,107814,316,1,commander,40.0,5070.0,19.88,75019,76051
7814,107815,980,1,commander,1.0,189.75,27.93,10017,10021
7815,107816,821,1,commander,2.0,27.0,101.6,92626,91406
7816,107817,1242,1,agent,68.0,15733.0,43.99,90403,90505
7817,107818,1326,1,agent,1.0,1.0,55.74,14004,14228
7818,107819,448,1,commander,1.0,5832.0,24.79,92123,92120
7819,107820,1056,1,commander,1.0,1.0,96.83,91730,91356
7820,107821,917,1,agent,10.0,640.0,66.82,07401,10701
7821,107822,157,1,agent,16.0,4.0,64.13,35124,35453
7822,107823,980,1,commander,1.0,189.75,28.91,10017,10029
7823,107824,316,1,commander,3.0,1000.0,109.9,33065,33122
7824,107825,917,1,commander,60.0,17850.0,194.12,23298,24153
7825,107826,1326,1,commander,1.0,1.0,35.8,14141,14228
7826,107827,1326,1,commander,1.0,1.0,43.67,14141,14228
7827,107828,320,1,agent,3.0,336.0,54.9,29425,29406
7828,107829,448,1,commander,2.0,5833.0,36.41,92123,92024
7829,107830,1069,2,agent,90.0,81000.0,409.7,75063,77072
7830,107831,348,1,commander,30.0,3168.0,100.55,10065,10065
7831,107832,957,1,commander,10.0,1728.0,46.55,10019,07039
7832,107833,1346,1,agent,5.0,3375.0,15.9,98122,98104
7833,107834,1115,1,agent,1.0,1000.0,225.43,29405,29229
7834,107835,809,1,agent,59.0,7648.0,77.34,10604,07608
7835,107836,1056,1,commander,1.0,1.0,43.75,91730,91006
7836,107837,869,1,commander,24.0,4608.0,95.41,97227,97330
7837,107838,980,1,commander,1.0,189.75,45.89,10017,10032
7838,107840,157,1,agent,7.0,1.0,80.8,47711,42303
7839,107839,157,1,agent,2.0,1.0,0.0,47711,42303
7840,107841,1302,1,agent,15.0,1920.0,73.61,90810,91367
7841,107842,320,1,agent,3.0,336.0,51.36,97477,97477
7842,107843,1179,1,agent,1.0,1.0,17.25,32504,32514
7843,107844,316,1,agent,1.0,441.0,37.05,30297,30337
7844,107845,1316,1,commander,30.0,1200.0,116.27,90404,92399
7845,107846,987,1,commander,1.0,1.0,75.58,10707,11220
7846,107848,1127,1,agent,25.0,1000.0,291.2,90638,91791
7847,107847,1127,1,agent,25.0,1000.0,348.14,90638,92706
7848,107849,667,1,commander,1.0,1.0,94.95,94710,95834
7849,107850,1289,1,commander,65.0,7776.0,112.55,19403,21204
7850,107851,1056,1,commander,1.0,1.0,86.13,91730,91356
7851,107852,561,1,commander,3.0,27.0,20.7,32216,32207
7852,107853,561,1,commander,1.0,1.0,22.31,32226,32207
7853,107854,573,1,agent,1.0,1.0,0.0,92392,92376
7854,107855,909,1,commander,5.0,1440.0,247.11,30096,28203
7855,107856,1242,1,agent,3.0,860.0,38.36,92705,92868
7856,107857,433,1,agent,1.0,1.0,27.0,98004,98155
7857,107858,1077,1,agent,40.0,7200.0,33.3,02142,02139
7858,107859,1326,1,commander,1.0,1.0,20.67,14004,14228
7859,107860,1296,1,agent,1.0,10.0,418.8,64116,63110
7860,107861,956,1,agent,4.3,1440.0,143.45,48174,48601-2551
7861,107862,451,1,commander,2.0,217.0,66.61,34475,34785
7862,107863,602,1,commander,1.0,175.0,293.93,60143,46208
7863,107864,355,1,commander,2.0,1764.0,124.07,30294,31098
7864,107865,917,1,commander,10.0,1000.0,319.4,20175,07094
7865,107866,435,1,commander,1.0,1.0,20.03,98029,98004
7866,107867,435,1,commander,3.0,3.0,26.46,98029,98004
7867,107868,1241,1,agent,1.0,1.0,85.71,94920,94402
7868,107869,436,1,commander,0.5,0.125,46.61,98101,98104
7869,107870,1136,1,commander,5.0,500.0,151.4,22546,20706
7870,107872,371,1,agent,1.0,1.0,45.8,95965,95973
7871,107871,371,1,agent,1.0,1.0,55.08,95901,95965
7872,107873,1077,1,commander,15.0,1200.0,53.2,02142,01536
7873,107874,316,1,commander,1.0,432.0,95.89,11430,11430
7874,107875,944,1,commander,1.0,1.0,43.03,92626,92675
7875,107876,436,1,commander,0.5,0.125,24.08,98104,98122
7876,107877,573,1,agent,1.0,1.0,0.0,92376,92880
7877,107878,1115,1,agent,1.0,1.0,321.73,29405,28202
7878,107879,573,1,commander,1.0,1.0,0.0,92562,92562
7879,107880,667,1,agent,1.0,1.0,26.7,94566,94588
7880,107881,987,1,commander,1.0,1.0,90.66,10707,10549
7881,107882,957,1,agent,5.0,864.0,710.8,13205,07039
7882,107883,155,1,commander,12.0,2464.0,207.68,93501,91311
7883,107884,1299,1,agent,10.0,11600.0,93.63,06106,06850
7884,107885,148,2,commander,3.0,25200.0,135.79,11430,07927
7885,107886,1293,1,agent,5.0,125.0,119.24,34239,33559
7886,107887,436,1,commander,0.5,0.125,25.51,98104,98195
7887,107888,573,1,agent,1.0,1.0,0.0,92880,92860
7888,107889,1056,1,commander,1.0,1.0,62.84,91730,90004
7889,107890,435,1,commander,2.0,2.0,26.46,98029,98004
7890,107891,573,1,agent,1.0,1.0,0.0,92860,92860
7891,107892,149,1,commander,4.0,2430.0,24.02,60131,60666
7892,107893,1056,1,commander,1.0,1.0,75.44,91730,90048
7893,107894,1045,1,agent,14.0,14.0,40.7,07083,07608
7894,107895,917,1,agent,50.0,7800.0,154.35,24153,27615
7895,107896,573,1,commander,1.0,1.0,0.0,92562,92592
7896,107897,316,1,commander,96.0,1728.0,34.99,60007,60176
7897,107898,573,1,agent,1.0,1.0,0.0,92860,92881
7898,107899,667,1,agent,1.0,1.0,57.48,94402,94121
7899,107901,1026,1,agent,1.0,1.0,0.0,47906,47905
7900,107900,982,1,commander,20.0,1024.0,37.31,33018,33331
7901,107902,785,1,commander,60.0,4608.0,257.21,33634,33428
7902,107903,785,1,commander,20.0,7616.0,193.91,33634,33967
7903,107904,149,1,agent,6.614,2000.0,62.65,91342,90045
7904,107905,1346,1,agent,5.0,3375.0,13.65,98122,98104
7905,107906,157,1,commander,1.0,1.0,24.84,15317,15203
7906,107907,149,1,agent,2.205,510.465535488,101.86,117883606,11499
7907,107908,1026,1,agent,1.0,1.0,0.0,47907,47905
7908,107909,320,1,commander,3.0,336.0,91.12,10075,07645
7909,107910,980,1,commander,1.0,189.75,13.8,10017,10021
7910,107911,320,1,commander,3.0,336.0,121.33,11795,07645
7911,107912,1127,1,agent,25.0,1000.0,25.5,90638,92706
7912,107913,1056,1,commander,1.0,1.0,105.33,91730,90049
7913,107914,30,1,commander,2.0,40.0,20.72,27710,27514
7914,107915,573,1,commander,1.0,1.0,0.0,92592,92582
7915,107916,149,2,agent,141.0,37120.0,228.92,07751,11430
7916,107917,573,1,agent,1.0,1.0,156.56,92881,92503
7917,107918,980,1,commander,1.0,189.75,42.67,10017,10029
7918,107919,1127,1,agent,25.0,1000.0,19.0,90638,91791
7919,107921,1026,1,agent,1.0,1.0,0.0,47907,47905
7920,107920,1026,1,agent,1.0,1.0,90.2,47906,47905
7921,107922,193,1,commander,1.0,441.0,27.69,30297,30320
7922,107923,30,1,commander,1.0,125.0,234.98,27707,23298
7923,107924,1114,1,agent,1.0,1.0,82.5,94558,95204
7924,107925,1242,1,commander,40.0,2000.0,53.75,92705,90292
7925,107926,169,1,commander,18.0,4080.0,252.1,92109,91320
7926,107927,30,1,commander,2.0,40.0,25.53,27710,27710
7927,107928,157,1,commander,20.0,8000.0,138.86,07050,08003
7928,107929,917,2,agent,360.0,107100.0,350.29,17201,15222
7929,107930,573,1,commander,1.0,1.0,38.31,92553-3040,92346
7930,107931,987,1,commander,1.0,1.0,182.56,10707,06606
7931,107932,573,1,commander,1.0,1.0,74.17,92549,92346
7932,107933,157,1,commander,8.0,1.0,220.49,93301,93446-9629
7933,107934,320,1,agent,3.0,432.0,57.75,29485,29406
7934,107935,980,1,commander,1.0,189.75,72.81,11040,10029
7935,107936,157,1,commander,3.0,1.0,21.63,80010,80112
7936,107937,573,1,commander,1.0,1.0,0.0,92582,92555
7937,107938,1242,1,commander,10.0,1375.0,58.93,92705,90033
7938,107939,193,1,commander,15.0,2288.0,70.4,92606,90045
7939,107940,1242,1,commander,35.0,3168.0,37.27,91762,92506
7940,107941,956,2,agent,150.0,186624.0,277.6,48174,48708
7941,107942,980,1,commander,1.0,189.75,54.33,10017,10032
7942,107943,14,2,agent,495.0,95550.0,651.0,97124,98158
7943,107944,667,1,agent,1.0,1.0,169.69,95973,95834
7944,107945,372,1,commander,1.0,441.0,251.36,30297,29170
7945,107946,458,1,commander,1.0,48.0,146.47,07608,19153
7946,107948,945,2,agent,150.0,17496.0,17.9,83634,83705
7947,107947,371,1,agent,1.0,1.0,164.26,95963,95834
7948,107949,320,1,agent,5.0,432.0,29.4,95926,95973
7949,107950,1299,1,agent,10.0,576.0,145.16,06320,06850
7950,107951,807,1,agent,7.0,1320.0,33.12,31405,31406
7951,107952,107,1,agent,5.0,125.0,230.45,93636,94304
7952,107953,667,1,agent,1.0,1.0,27.6,94539,94566
7953,107954,1115,1,agent,5.0,3375.0,100.3,49048,46545
7954,107955,561,1,commander,1.0,1.0,55.48,32137,32207
7955,107956,439,1,commander,1.0,420.0,290.4,33138,34741
7956,107957,1322,2,commander,120.0,18816.0,343.07,19403,13116
7957,107958,30,1,commander,2.0,40.0,105.08,27710,27103
7958,107959,149,2,commander,238.0,30600.0,210.67,92841,92841
7959,107960,680,1,commander,1.0,1.0,156.28,92270,92675
7960,107961,573,1,commander,1.0,1.0,0.0,92555,92506
7961,107964,667,1,agent,1.0,1.0,183.6,94577,95834
7962,107963,667,1,agent,1.0,1.0,50.73,94564,94577
7963,107965,667,1,agent,1.0,1.0,134.3,94121,95834
7964,107962,667,1,agent,1.0,1.0,149.06,94531,95834
